t,x,y,yaw,v_cmd,w_cmd,delta_v,delta_w
14.362516164779663,0.03860392800501122,-1.1073951887704108,-0.9983165371011242,0.5,-0.06073493829119784,0.0,0.31241771636336996
14.558753252029419,0.08687786355958804,-1.179725220748523,-1.042624684750962,0.5,0.09368935198032743,0.0,0.15442429027152527
14.763120174407959,0.13577839527269553,-1.2548934915536785,-1.0341785653081563,0.5,0.07593811534512872,0.0,-0.017751236635198717
14.965446949005127,0.1642955616865644,-1.3646812316282328,-1.0280972960209371,0.5,0.17660232437514092,0.0,0.1006642090300122
15.166778087615967,0.21467822436430284,-1.4427426901050893,-1.0084541101265778,0.5,0.1229553084699913,0.0,-0.05364701590514963
15.364984273910522,0.2704359473865421,-1.513140840151741,-0.9763590826419636,0.5,0.001221353057219972,0.0,-0.12173395541277132
15.566760301589966,0.33607278365215365,-1.5686571726579273,-0.9464146366548484,0.5,-0.16372076170992192,0.0,-0.16494211476714188
15.765215158462524,0.39854863836192667,-1.6692224271177087,-0.950071359621501,0.5,-0.13066034194602097,0.0,0.03306041976390095
15.965209484100342,0.42729281427909016,-1.8110965932789949,-1.0007119939368099,0.5,0.2150541309923505,0.0,0.34571447293837143
16.17303228378296,0.46125455395197396,-1.9650974717887002,-1.0216231323974982,0.5,0.4716770832853253,0.0,0.2566229522929748
16.364590406417847,0.5090572621939465,-2.121747560206285,-0.9723170888392022,0.5,0.46752002327519404,0.0,-0.004157060010131275
16.571898698806763,0.5949467511733131,-2.253461197112886,-0.8706235431622299,0.5,0.14979480358620928,0.0,-0.31772521968898476
16.769190311431885,0.6972923810050747,-2.3549076751143283,-0.7843399868931441,0.5,-0.22132609638035752,0.0,-0.37112089996656683
16.969884395599365,0.7957960475162666,-2.4328574930236733,-0.7639819529742725,0.5,-0.4028572539457574,0.0,-0.18153115756539986
17.168628454208374,0.8758226030820031,-2.5103245521056827,-0.8170179242393834,0.5,-0.2873293462624616,0.0,0.1155279076832958
17.375560760498047,0.9338246086794424,-2.579200242907133,-0.8870401351380234,0.5,-0.06663070168881019,0.0,0.2206986445736514
17.571139097213745,0.9973000520758293,-2.6631170121015133,-0.9460350837731393,0.5,0.1299135611948969,0.0,0.19654426288370708
17.769999265670776,1.044207351969761,-2.743248663733877,-0.9463392772519542,0.5,0.1750986541898873,0.0,0.045185092994990406
17.971355676651,1.1131834679183785,-2.812443415021477,-0.9025630214465508,0.5,-0.04680175135228156,0.0,-0.22190040554216886
18.17288851737976,1.1808914997775235,-2.894002421594007,-0.8737090888851065,0.5,-0.18014066062972134,0.0,-0.13333890927743977
18.373539209365845,1.2485820120782536,-2.96937383694154,-0.8825116287122853,0.5,-0.1964974632176693,0.0,-0.01635680258794797
18.572810888290405,1.3263113076943487,-3.046012139637279,-0.9222870549176575,0.5,-0.12649006130955384,0.0,0.07000740190811547
18.774699211120605,1.3853329913952048,-3.1304429342499898,-0.9632304720951645,0.5,0.029374916089071324,0.0,0.15586497739862518
18.975305318832397,1.4324707709516045,-3.199666436325895,-0.9849263394453581,0.5,0.11052789104649396,0.0,0.08115297495742264
19.171599864959717,1.502562965904672,-3.2831339991401034,-0.9710682852852763,0.5,0.016248015096084527,0.0,-0.09427987595040943
19.37754797935486,1.5905146352460873,-3.3702928377387438,-0.9493605697730625,0.5,-0.15073819043208117,0.0,-0.1669862055281657
19.57882571220398,1.7021244776824005,-3.461715986690652,-0.9606184923659129,0.47576129470350853,-0.2695879190829617,-0.02423870529649147,-0.11884972865088053
19.77813196182251,1.812251222403491,-3.5505440467024085,-1.0032771535046454,0.5,-0.22348906448697098,0.02423870529649147,0.046098854595990724
19.98854684829712,1.9074179748419522,-3.636464583427742,-1.0547120400211285,0.30300011709981817,-0.12552709238602552,-0.19699988290018183,0.09796197210094545
20.177130699157715,1.9805110443440515,-3.7274638421322885,-1.1082451769851136,0.20194420085744866,0.09634457936459186,-0.10105591624236951,0.2218716717506174
20.380505323410034,2.0241556366956575,-3.79399555454623,-1.165306400885659,0.15160690222256304,0.3176566302909947,-0.05033729863488562,0.22131205092640288
20.580958366394043,2.0520141445141635,-3.831532867777846,-1.1537580250810726,0.29817410489754126,0.39603803174366264,0.14656720267497822,0.07838140145266792
20.778412103652954,2.071280291110146,-3.852243510418555,-1.094021199509027,0.5,1.0,0.20182589510245874,0.6039619682563373
20.98046851158142,2.106941662217241,-3.8980718474383838,-1.0153809517938388,0.35513933907472434,1.0,-0.14486066092527566,0.0
21.178046703338623,2.1693954247721443,-3.963378573823283,-0.8895023621307202,0.08983856238676499,1.0,-0.26530077668795937,0.0
21.38273572921753,2.2262056947019517,-4.009493251488023,-0.6970046790201077,-0.08141389656922687,0.6294181606680919,-0.17125245895599187,-0.37058183933190814
21.582355976104736,2.2556672961113757,-4.029612402477918,-0.5084276327009032,-0.15021182745988906,0.25226406883633967,-0.06879793089066219,-0.3771540918317522
21.782228231430054,2.250095993304016,-4.025916178179759,-0.32365727337593697,-0.13777332844526857,-0.11727664902321933,0.012438499014620491,-0.369540717859559
21.981366872787476,2.2237950989650224,-4.018504773145643,-0.2806983995979426,-0.13197708656340038,-0.20319439639544723,0.005796241881868197,-0.0859177473722279
22.181802988052368,2.2006854951920145,-4.00775308668924,-0.3050127603384492,-0.10453119986297381,-0.15456567501844098,0.027445886700426567,0.048628721377006245
22.385432243347168,2.180163858591502,-3.997095257173933,-0.33520447305058565,-0.07430545840796793,-0.09418224972331624,0.03022574145500588,0.06038342529512475
22.59031844139099,2.158656413568631,-3.9893958708126824,-0.3607240738191732,-0.060925403039907074,-0.04314304829530391,0.013380055368060854,0.051039201428012326
22.78845477104187,2.14287210252923,-3.9836024484952484,-0.3782768770685022,-0.050352644070102454,-0.008037441871729722,0.01057275896980462,0.03510560642357419
22.9882755279541,2.1363924858131114,-3.982089089387674,-0.38003076575064765,-0.05057256631407659,-0.004529664514941301,-0.0002199222439741369,0.003507777356788422
23.19309711456299,2.1282648959337,-3.978381469620561,-0.38340310351250106,-0.041308610380900425,0.002215010994340183,0.009263955933176166,0.006744675509281484
23.391489267349243,2.1208260226378686,-3.971401990596321,-0.38958200722893044,-0.013922421819346468,0.014572818400768073,0.027386188561553955,0.01235780740642789
23.59680151939392,2.1240060910703717,-3.968714484888872,-0.39439761458224915,0.004271286981687913,0.024204033086806076,0.01819370880103438,0.009631214686038003
23.795366764068604,2.1245471503226856,-3.9697140747630897,-0.38027649077600195,-0.0003143787707442222,-0.004038214465283518,-0.004585665752432136,-0.028242247552089594
23.992695093154907,2.126161365953461,-3.965082612031966,-0.3699042450510462,0.026147403365211108,-0.02478270587082676,0.02646178213595533,-0.02074449140554324
24.191813945770264,2.132440948068793,-3.9610694610288375,-0.37831768428874557,0.05525253117042284,-0.00795582743141754,0.029105127805211736,0.01682687843940922
24.393831491470337,2.1497778998375097,-3.970180560681452,-0.3876958870641217,0.029152090962453265,0.010800578079218637,-0.026100440207969578,0.018756405510636176
24.592950344085693,2.170148201283539,-3.9835076647749146,-0.3887404182555773,-0.015338796185942928,0.012889640457661722,-0.04449088714839619,0.002089062378443085
24.79164981842041,2.1800897083591337,-3.9865621938221407,-0.38703697170102724,-0.018864095710507723,0.009482747355848309,-0.003525299524564795,-0.003406893101813413
24.99648141860962,2.1808191309475244,-3.984884290725233,-0.3870083599542442,-0.009094430587746317,0.009425523862404361,0.009769665122761406,-5.7223493443947504e-05
25.192958116531372,2.174383318182502,-3.9825015050325625,-0.3858736755575815,-0.004674905309012227,0.007156155073932746,0.00441952527873409,-0.002269368788471615
25.393369913101196,2.172320098198891,-3.970476459123541,-0.38349015357132604,0.05611598984891551,0.002389111111617881,0.06079089515792774,-0.004767043962314865
25.5930335521698,2.1739184227816346,-3.9623744274093586,-0.3798523390640625,0.10085611151539581,-0.004886517887348063,0.044740121666480295,-0.007275628998965944
25.79811143875122,2.1799546179179017,-3.9675395354415968,-0.37794630031344445,0.08126123348249695,-0.008698595380431051,-0.01959487803289886,-0.003812077493082988
25.99624800682068,2.1976674843682042,-3.977764002982629,-0.3778005701473085,0.04976626966855787,-0.00899005571207967,-0.03149496381393908,-0.0002914603316486186
26.19474172592163,2.2147236915050317,-3.9852885031271024,-0.3786852362571036,0.031675873836315746,-0.007220723496273784,-0.018090395832242125,0.0017693322158058855
26.396256923675537,2.2264349008118387,-3.9898793724092836,-0.37850957651202854,0.022289588580332073,-0.007572042985672267,-0.009386285255983673,-0.0003513194893984828
26.596439361572266,2.2418223939060558,-3.9934367224582745,-0.3775266474039288,0.023004320638039262,-0.009537901197667287,0.0007147320577071889,-0.0019658582119950196
26.798765420913696,2.251826353246017,-3.99567415963107,-0.37738402251236774,0.02386613264048963,-0.009823150980179163,0.0008618120024503663,-0.00028524978251187605
