step,t_sec,x,y,yaw,ref_x,ref_y,ref_yaw,err_x,err_y,err_yaw,tracking_error_sq,tracking_deviation,v_cmd,w_cmd,control_effort,solve_time_ms,stage_cost,cumulative_cost
87,18.37992238998413,-1.8527075809859133,-1.1314566945204758,0.254813855590951,-1.220730222443479,-4.115721279840112,0.299919366003764,-0.6319773585424342,2.984264585319636,-0.04510551041281302,9.307265003972852,3.0504475896011147,-0.2,0.09030778142816598,0.04815549538647741,1.3312609953572974,55.84867835891326,4797.654505472015
88,18.579877853393555,-1.8775448159539336,-1.1301158460938934,0.30001344198782554,-1.220730222443479,-4.115721279840112,0.29993871816286066,-0.6568145935104546,2.985605433746218,7.472382496487295e-05,9.345245221846898,3.0569993811355682,-0.2,-7.590944504291568e-05,0.040000005762243857,1.2851349893026054,56.08228823163304,4853.736793703649
89,18.779626607894897,-1.9074474591579815,-1.170823133716169,0.3301284910101079,-1.220730222443479,-4.115721279840112,0.2999534258037741,-0.6867172367145025,2.9448981461239425,0.030175065206333784,9.144916188805244,3.0239056953293098,-0.2,-0.060294241248119704,0.043635395527686464,1.0239170078421012,54.87730823799744,4908.614101941646
90,18.97959065437317,-1.9328356301234484,-1.1419051283065218,0.3150223648604347,-1.220730222443479,-4.115721279840112,0.29996460361086835,-0.7121054076799693,2.97381615153359,0.01505776124956637,9.350903350942955,3.057887606627998,-0.2,-0.030073046767763727,0.04090438814189611,0.9445189934922382,56.1148758094645,4964.7289777511105
91,19.1794171333313,-1.9917573184623942,-1.1646069000224128,0.3090082202060299,-1.220730222443479,-4.115721279840112,0.2999730987442599,-0.7710270960189152,2.9511143798176986,0.00903512146176999,9.30364049898199,3.0501735795790643,-0.2,-0.018037961378003287,0.04032536805067435,0.8713840070413426,55.831628554955856,5020.560606306067
92,19.379356145858765,-2.0284548851108086,-1.1874295075249666,0.32545710610379097,-1.220730222443479,-4.115721279840112,0.29997955504563756,-0.8077246626673296,2.928291772315145,0.025477551058153414,9.227960940097546,3.037649063748086,-0.2,-0.05093056806208918,0.04259392276312711,0.7830579997971654,55.37605558733996,5075.936661893406
93,19.5793035030365,-2.056315797372589,-1.2169363055440614,0.3152867577005477,-1.220730222443479,-4.115721279840112,0.2999844618346845,-0.8355855749291099,2.89878497429605,0.01530229586586318,9.10139174049293,3.0168124867538855,-0.1777013545825465,-0.03058594586789073,0.03251327150510546,0.733744993340224,54.61565514664762,5130.552317040054
94,19.78048849105835,-2.089707688990592,-1.257696754174163,0.31483530262498355,-1.220730222443479,-4.115721279840112,0.29998819099436025,-0.8689774665471128,2.8580245256659484,0.0148471116306233,8.92364646339848,2.9872104088387728,-0.04360197223612513,-0.029680052390968936,0.002782037492810487,1.865088997874409,53.54263580242608,5184.09495284248
95,19.979461908340454,-2.105422297591502,-1.219643191624893,0.30272982659558123,-1.220730222443479,-4.115721279840112,0.2999910251557138,-0.884692075148023,2.8960780882152184,0.002738801439867433,9.169955861903356,3.0281922595618047,-0.032209499734195526,-0.005466833054875945,0.001067338136777026,0.9150729893008247,55.02003861355475,5239.114991456035
96,20.17982506752014,-2.1164305289869234,-1.2481431802373257,0.3023278933067905,-1.220730222443479,-4.115721279840112,0.29999317911834256,-0.8957003065434443,2.867578099602786,0.0023347141884479394,9.025288647353888,3.0042109107823216,0.025557223604547492,-0.004661243308919992,0.0006748988675577909,1.2746730062644929,54.15204680625206,5293.267038262286
97,20.380741119384766,-2.107073842342984,-1.23906144066567,0.30645658085183636,-1.220730222443479,-4.115721279840112,0.29999481612994033,-0.8863436198995049,2.876659839174442,0.006461764721896024,9.060818597259006,3.0101124302682924,-0.010023770006183314,-0.01291730877207963,0.0002673328310501056,2.0404779934324324,54.36488985860881,5347.631928120895
98,20.579358100891113,-2.105621690364767,-1.2589167224532412,0.3117591047712608,-1.220730222443479,-4.115721279840112,0.29999606025875464,-0.8848914679212878,2.8568045573868703,0.011763044512506147,8.944503558322488,2.9907131572764185,0.0036096076426712274,-0.023521361285200295,0.0005662837040429498,0.753713000449352,53.66665764476023,5401.298585765656
99,20.78046488761902,-2.09890328705009,-1.2527605462866456,0.30306782446947617,-1.220730222443479,-4.115721279840112,0.2999970057966535,-0.8781730646066108,2.862960733553466,0.0030708186728226616,8.967741523196889,2.994617186431275,-0.021599285792265818,-0.0061380442884938135,0.0005042047344234876,1.5889520000200719,53.80660134682143,5455.105187112477
100,20.981752395629883,-2.0968972886588544,-1.2680562988971764,0.3090609163907585,-1.220730222443479,-4.115721279840112,0.2999977244054567,-0.8761670662153753,2.8476649809429353,0.00906319198530181,8.876946713058148,2.9794067482653634,-0.013675602977946594,-0.018123653218382968,0.0005154889227906251,0.9001099970191717,53.26151451284365,5508.366701625321
101,21.179293632507324,-2.0854229589265314,-1.2680963699637613,0.30426751317324546,-1.220730222443479,-4.115721279840112,0.2999982705481471,-0.8646927364830523,2.8476249098763504,0.004269242625098368,8.856679382307433,2.9760143070682377,-0.04715448109794856,-0.00853640988971116,0.0022964153814219465,0.7497109909309074,53.14064636876176,5561.507347994083
102,21.38084888458252,-2.09326466018566,-1.270149810475553,0.3005030587919027,-1.220730222443479,-4.115721279840112,0.2999986856165918,-0.8725344377421809,2.8455714693645584,0.0005043731753108793,8.858593586699934,2.9763389142212344,-0.022429843123067075,-0.0010071690883744506,0.0005041122520979764,2.1946339984424412,53.151722815745764,5614.659070809828
103,21.57938575744629,-2.097140385163451,-1.2681171014695463,0.3052877707660747,-1.220730222443479,-4.115721279840112,0.29999900106860977,-0.8764101627199719,2.8476041783705655,0.005288769697464946,8.876972301077263,2.979420133178997,-0.012966187638046491,-0.010576340654638399,0.00027998100350798665,0.7799159939168021,53.26181114526709,5667.920881955096
104,21.780508756637573,-2.103318652738985,-1.2578091096979704,0.31036826839115583,-1.220730222443479,-4.115721279840112,0.2999992408121434,-0.8825884302955058,2.857912170142141,0.010369027579012424,8.94673182627098,2.99109082268293,-0.0042502163822635474,-0.020737144088242423,0.00044809348423258913,1.3671049964614213,53.68010853812284,5721.600990493219
105,21.98128080368042,-2.1012241015470803,-1.2350457760982503,0.3053311327235945,-1.220730222443479,-4.115721279840112,0.299999423017229,-0.8804938791036012,2.8806755037418617,0.0053317097063655386,9.073589256125729,3.01223518819453,-0.03092442569784006,-0.01066272701059896,0.0010700138520437872,0.8631950040580705,54.44174074145124,5776.04273123467
106,22.179911851882935,-2.1000215017811312,-1.2515732317050083,0.3076079188374495,-1.220730222443479,-4.115721279840112,0.29999956149309404,-0.8792912793376522,2.864148048135103,0.007608357344355443,8.976555082656846,2.996080305258083,-0.019518173986977222,-0.015216188447878249,0.0006124915066672578,1.0933640005532652,53.85927222556138,5829.902003460232
107,22.37969708442688,-2.089022913427533,-1.2397294724322483,0.3059465047325643,-1.220730222443479,-4.115721279840112,0.2999996667347514,-0.868292690984054,2.875991807407863,0.0059468379978128705,9.02529643837565,3.0042072287865693,-0.06231919412177198,-0.01189327605188928,0.004025131971233543,1.157913007773459,54.15274322675969,5884.054746686991
108,22.5809965133667,-2.0894551902396947,-1.238875522504787,0.3047774437118493,-1.220730222443479,-4.115721279840112,0.29999974671841106,-0.8687249677962157,2.8768457573353245,0.0047776969934382185,9.030947407559355,3.005149676999599,-0.06183195893567137,-0.009555090028532661,0.0039144908912759156,1.8229790002806112,54.18657688609328,5938.241323573085
109,22.77943754196167,-2.0937745258198612,-1.2380629459394172,0.30642310503895853,-1.220730222443479,-4.115721279840112,0.2999998075059924,-0.8730443033763822,2.8776583339006945,0.00642329753296611,9.043165101077271,3.0071787180555254,-0.04996093261175365,-0.012846364045646855,0.0026611238566294775,0.8516269881511107,54.25950723318821,5992.5008308062725
110,22.9813334941864,-2.1039596154111093,-1.2263987147123627,0.303972287547738,-1.220730222443479,-4.115721279840112,0.29999985370455423,-0.8832293929676303,2.889322565127749,0.003972433843183743,9.128294826189004,3.0213041961971263,-0.030766109936721395,-0.007944692114840102,0.0010096716534380293,2.1636169985868037,54.76998223473111,6047.270813041004
111,23.180888652801514,-2.098540038407163,-1.2254427377007866,0.30207305911352833,-1.220730222443479,-4.115721279840112,0.2999998888154612,-0.877809815963684,2.890278542139325,0.0020731702980671396,9.124264422188302,3.020639025794578,-0.04744952701180522,-0.004146207165819532,0.0022686486475059263,2.0728399977087975,54.7461527223721,6102.016965763376
112,23.379676342010498,-2.098394884518548,-1.2187828521827122,0.3028297520184674,-1.220730222443479,-4.115721279840112,0.2999999154997505,-0.877664662075069,2.8969384276573997,0.0028298365187168772,9.162555520668194,3.0269700217698676,-0.053887538760428635,-0.005659571625029495,0.0029358975846355377,0.8469710010103881,54.976038969470956,6156.993004732847
113,23.579378128051758,-2.1171552141742196,-1.1700497662711682,0.28334939381557317,-1.220730222443479,-4.115721279840112,0.2999999357798104,-0.8964249917307405,2.9456715135689437,-0.016650541964237205,9.480835672198713,3.079051547416998,-0.0431313260890688,0.03330116092147762,0.002969278608919735,0.772564992075786,56.88486041769324,6213.87786515054
114,23.780086994171143,-2.140316153785578,-1.2074775157759932,0.2771749503536818,-1.220730222443479,-4.115721279840112,0.2999999511926559,-0.9195859313420989,2.9082437640641183,-0.022825000838974097,9.304041057003447,3.050167221045454,0.058263750356510526,0.04565006014912495,0.005478592597224506,1.29073100106325,55.82416556152395,6269.702030712064
115,23.981441020965576,-2.139475697796885,-1.1988140193599695,0.28954525416923543,-1.220730222443479,-4.115721279840112,0.29999996290641845,-0.9187454753534061,2.9169072604801425,-0.010454708737183018,9.352550515658905,3.0581761255238598,0.04798787746054579,0.02090946194194284,0.0027400419818699147,2.2108120028860867,56.11563925038787,6325.817669962452
116,24.180763959884644,-2.1233799304201644,-1.22972864947737,0.29865026947324375,-1.220730222443479,-4.115721279840112,0.299999971808878,-0.9026497079766853,2.8859926303627415,-0.0013497023356342508,9.143731779514846,3.0238601088374524,0.0289195860439757,0.0026994384948414085,0.0008436294251423456,2.083665007376112,54.86264600249045,6380.680315964943
117,24.381821393966675,-2.1062770334781846,-1.2204460323962993,0.2945824492297711,-1.220730222443479,-4.115721279840112,0.2999999785747473,-0.8855468110347056,2.8952752474438124,-0.005417529344976191,9.16684126261877,3.0276743406440803,-0.029382101660105655,0.010835084377081588,0.000980706951423261,2.6885699917329475,55.00135779711918,6435.681673762062
118,24.58034372329712,-2.103373631510835,-1.2014689771092475,0.29894549471981097,-1.220730222443479,-4.115721279840112,0.29999998371680797,-0.882643409067356,2.914252302730864,-0.001054488996997005,9.271926983489234,3.0449837227056222,-0.05499109643042211,0.0021089975293137504,0.003028468557198635,1.4151329960441217,55.632355198169876,6491.314028960232
119,24.779884338378906,-2.102733701494245,-1.2570387761849429,0.29082953715586235,-1.220730222443479,-4.115721279840112,0.29999998762477403,-0.882003479050766,2.858682503655169,-0.009170450468911684,8.950079890923645,2.9916543573350585,-0.00668543113205875,0.018340915748867013,0.00038108417992853834,1.3240469997981563,53.70039806678107,6545.014427027013
120,24.980552673339844,-2.1061651958257626,-1.2615155623936865,0.2906749885449675,-1.220730222443479,-4.115721279840112,0.29999999059482824,-0.8854349733822835,2.8542057174464253,-0.009325002049860753,8.930572325255579,2.9883917697638553,0.00737239879992259,0.018650015346039,0.0004021753364725902,1.892418003990315,53.58321395455166,6598.597640981565
121,25.17945122718811,-2.0990882474172285,-1.1834489532163996,0.31042017199690586,-1.220730222443479,-4.115721279840112,0.29999999285206946,-0.8783580249737495,2.9322723266237123,0.010420179144836395,9.369842397652436,3.061002093680928,-0.08376992020637845,-0.02084034966758282,0.007451719705650132,0.8875999919837341,56.22107600632468,6654.818716987889
122,25.379246473312378,-2.105708131324762,-1.1710757860841554,0.3165885414001819,-1.220730222443479,-4.115721279840112,0.2999999945675728,-0.884977908881283,2.9446454937559565,0.016588546832609075,9.454398162991167,3.074755759910883,-0.07561945718278161,-0.033177087075346404,0.006819021411423659,0.7462219946319237,56.727066590722494,6711.545783578612
123,25.580577611923218,-2.1186454933285432,-1.153503651387887,0.31362040425227433,-1.220730222443479,-4.115721279840112,0.29999999587135534,-0.8979152708850642,2.962217628452225,0.013620408380918993,9.581170627526184,3.095316641638093,-0.05372355669421353,-0.027240811749201777,0.003628282368631825,1.9274549995316193,57.48725337220204,6769.033036950814
124,25.781176805496216,-2.1385769424827528,-1.2131931525731483,0.3011636155963487,-1.220730222443479,-4.115721279840112,0.29999999686223006,-0.9178467200392737,2.9025281272669634,0.0011636187341186321,9.267113485071278,3.044193182283726,0.058345919997299184,-0.0023272336979358516,0.003409662397016045,1.347606987110339,55.60421822781095,6824.637255178624
125,25.980295181274414,-2.136144327939305,-1.234953302359789,0.2965308801715852,-1.220730222443479,-4.115721279840112,0.29999999761529483,-0.9154141054958258,2.880767977480323,-0.003469117443709646,9.136819159392633,3.0227151907873813,0.07089266436048253,0.006938237734225989,0.005073909002984667,1.1851519957417622,54.82215415739613,6879.45940933602
126,26.180598974227905,-2.126457779604517,-1.2664958708391532,0.28742770738810336,-1.220730222443479,-4.115721279840112,0.2999999981876241,-0.9057275571610381,2.8492254090009586,-0.012572290799520713,8.938585901593529,2.989720361354483,0.07109903214820251,0.025144583720113318,0.005687322462868923,1.9785460026469082,53.632369751930426,6933.09177908795
127,26.379761695861816,-2.1120939035341517,-1.238986237707558,0.29309086631160436,-1.220730222443479,-4.115721279840112,0.2999999986225943,-0.8913636810906727,2.8767350421325535,-0.006909132310989941,9.07018145071019,3.011666268795548,0.00433523368024685,0.01381826624531222,0.00020973873308868172,1.1973369983024895,54.4211954405174,6987.512974528468
128,26.580320596694946,-2.104709792784088,-1.2206103613125245,0.3019484057396675,-1.220730222443479,-4.115721279840112,0.29999999895317164,-0.8839795703406088,2.895110918527587,0.001948406786495882,9.163090907646223,3.0270591522725843,-0.03380910593473233,-0.0038968123084632475,0.0011582407902733438,1.6816840070532635,54.97892471210924,7042.4918992405765
129,26.780457496643066,-2.107103070456388,-1.270987164395575,0.3046024941166536,-1.220730222443479,-4.115721279840112,0.29999999920441045,-0.8863728480129087,2.8447341154445365,0.004602494912243127,8.87819019622794,2.9796256498541096,0.01866136785458011,-0.009204988850091184,0.00043297846993425887,1.3428789970930666,53.269309401943254,7095.76120864252
130,26.981037139892578,-2.1069105004111326,-1.2921183575087243,0.30206052535394634,-1.220730222443479,-4.115721279840112,0.29999999939535194,-0.8861802779676535,2.8236029223313874,0.0020605259585944062,8.758053193824406,2.9594000993541205,0.0371785280663557,-0.0041210511827970454,0.0013992260120320313,2.375203010160476,52.548672564437005,7148.309881206957
131,27.186411142349243,-2.100884885074593,-1.2956144291904186,0.2994162625272759,-1.220730222443479,-4.115721279840112,0.29999999954046747,-0.8801546626311139,2.820106850649693,-0.0005837370131915876,8.72767521998152,2.9542638472608735,0.022747459572182636,0.0011674745753252104,0.0005188099138721142,7.568212997284718,52.36619293715919,7200.676074144116
132,27.382432460784912,-2.0986402981357366,-1.3051162270721939,0.3008722664556139,-1.220730222443479,-4.115721279840112,0.29999999965075524,-0.8779100756922575,2.810605052767918,0.0008722668048586346,8.670227624495913,2.94452489608197,0.024775048233132174,-0.0017445331868923694,0.0006168464109941945,3.4407079947413877,52.02151812088522,7252.697592265001
133,27.581300497055054,-2.0959391288823137,-1.2920766183215942,0.30462240237847743,-1.220730222443479,-4.115721279840112,0.2999999997345739,-0.8752089064388346,2.8236446615185176,0.0046224026439035115,8.738981171038086,2.9561731688843746,0.00511744038338589,-0.009244804949522959,0.00011165461463223293,2.5684569991426542,52.43385869326326,7305.131450958264
134,27.77938222885132,-2.0886414600030427,-1.283534980736077,0.3032477526180899,-1.220730222443479,-4.115721279840112,0.2999999997982762,-0.8679112375595637,2.832186299104035,0.0032477528198137096,8.774559697013162,2.9621865486688685,-0.023895296853812857,-0.006495505383666273,0.0006131768019210762,0.7827929948689416,52.64751423707636,7357.778965195341
135,27.98085117340088,-2.0888469967234595,-1.2819410017369137,0.30382803097038186,-1.220730222443479,-4.115721279840112,0.2999999998466899,-0.8681167742799805,2.833780278103198,0.003828031123691955,8.783952052175202,2.9637708073251745,-0.02473457094740331,-0.007656062047037028,0.0006704142860202086,2.2683439892716706,52.70382440200611,7410.482789597347
136,28.17965292930603,-2.09711581550719,-1.2771601197248152,0.30473779410277707,-1.220730222443479,-4.115721279840112,0.2999999998834843,-0.8763855930637108,2.8385611601152965,0.004737794219292768,8.825503614138793,2.9707711401999197,-0.004916066403518169,-0.009475588278500334,0.00011395448210745299,1.0986080014845356,52.95298484573938,7463.435774443086
137,28.380245685577393,-2.1039333914904246,-1.281337679026071,0.3022164753253158,-1.220730222443479,-4.115721279840112,0.29999999991144805,-0.8832031690469455,2.8343836008140406,0.002216475413867769,8.813783147141395,2.968800807460503,0.018755061659690264,-0.0044329507119920146,0.00037140338987373423,1.6563110111746937,52.882803624129934,7516.318578067217
138,28.587286233901978,-2.1033540804640873,-1.2991746850079842,0.2977420609462391,-1.220730222443479,-4.115721279840112,0.2999999999327005,-0.8826238580206083,2.8165465948321273,-0.0022579389864613715,8.711964693896102,2.95160288582452,0.0331691000889742,0.004515878044023587,0.0011205823552208828,7.88273400394246,52.27206733184807,7568.590645399065
139,28.78018617630005,-2.1008056399504853,-1.304681118736994,0.29759189334288044,-1.220730222443479,-4.115721279840112,0.29999999994885235,-0.8800754175070062,2.8110401611031177,-0.0024081066059719047,8.6764853268122,2.945586448881576,0.030702407339715045,0.004816213263020067,0.0009658337266486788,1.5354469942394644,52.059131696439444,7620.649777095504
140,28.981212615966797,-2.091214831134846,-1.3099437411563224,0.2985289643695751,-1.220730222443479,-4.115721279840112,0.29999999996112775,-0.8704846086913671,2.805777538683789,-0.0014710355915526496,8.630133214496736,2.9377084692921835,0.007460219299300325,0.0029420712234594867,6.431065507756142e-05,1.9698760006576777,51.78083450285657,7672.43061159836
141,29.17937445640564,-2.079383365760652,-1.3045073207920383,0.3008757243254164,-1.220730222443479,-4.115721279840112,0.29999999997045707,-0.8586531433171729,2.8112139590480734,0.0008757243549593617,8.64020991096835,2.939423267254174,-0.0319821374018193,-0.0017514486707212182,0.00102592468523502,0.8284039940917864,51.84159302067545,7724.272204619036
142,29.380537033081055,-2.077714617989394,-1.2950962997717042,0.3058926142645498,-1.220730222443479,-4.115721279840112,0.2999999999775474,-0.8569843955459151,2.8206249800684073,0.005892614287002385,8.690382255298237,2.9479395401525963,-0.04535006324900777,-0.011785228521855422,0.0021955198480013596,1.9003140041604638,52.14272946746533,7776.414934086501
143,29.58035373687744,-2.0831461684729535,-1.299523443457925,0.303856380033265,-1.220730222443479,-4.115721279840112,0.299999999982936,-0.8624159460294745,2.8161978363821865,0.003856380050328956,8.674746389276715,2.945289717092297,-0.025499135669199396,-0.0077127600636851135,0.000709692587676213,1.6862600023159757,52.04862060793845,7828.463554694439
144,29.780929565429688,-2.089597530119201,-1.316938193250641,0.29586513810374665,-1.220730222443479,-4.115721279840112,0.2999999999870314,-0.8688673076757218,2.798783086589471,-0.004134861883284768,8.588134261209737,2.930548952692472,0.009054872719295488,0.008269723764444544,0.00015037905110286051,2.0596399990608916,51.5288634360603,7879.9924181305
145,29.97945475578308,-2.08968045496058,-1.3267085206789222,0.2947272024201798,-1.220730222443479,-4.115721279840112,0.2999999999901439,-0.8689502325171008,2.7890127591611895,-0.005272797569964072,8.533694479749649,2.9212440290662873,0.01811849269100914,0.010545595129200573,0.00043948935402317047,0.8903999987524003,51.202175727157766,7931.194593857657
146,30.181056261062622,-2.088319925287462,-1.3297137200947282,0.2966511656622228,-1.220730222443479,-4.115721279840112,0.2999999999925093,-0.867589702843983,2.7860075597453835,-0.0033488343302864876,8.514561230130708,2.9179701875515,0.016860739214517275,0.006697668655236817,0.0003291432922753024,1.847658000770025,51.087408610531114,7982.282002468189
147,30.3817241191864,-2.0805990128239453,-1.3345942410554112,0.29766955513983145,-1.220730222443479,-4.115721279840112,0.2999999999943071,-0.8598687903804663,2.7811270387847005,-0.002330444854475644,8.474047373502943,2.9110207732906552,-0.001268567131911674,0.00466088970581405,2.3333155417929996e-05,2.2002199984854087,50.84428628504256,8033.126288753231
148,30.579292058944702,-2.0674290420134436,-1.3375473163113623,0.2984723693443382,-1.220730222443479,-4.115721279840112,0.2999999999956734,-0.8466988195699645,2.7781739635287495,-0.00152763065133521,8.43515179634562,2.9043328773902988,-0.03704293911514509,0.003055261301327744,0.001381513959907737,0.7629469910170883,50.61131153676194,8083.737600289993
149,30.785082817077637,-2.062917331829753,-1.3380229137697968,0.3002390636903407,-1.220730222443479,-4.115721279840112,0.2999999999967118,-0.8421871093862741,2.777698366070315,0.00023906369362891589,8.424887397237555,2.902565647851243,-0.049782365156571466,-0.0004781273822893697,0.0024785124863759157,2.662550992681645,50.54995315750377,8134.287553447497
150,30.98190665245056,-2.071531521608646,-1.3469841808293388,0.29899342032652676,-1.220730222443479,-4.115721279840112,0.29999999999750093,-0.8508012991651668,2.7687370990107727,-0.0010065796709741726,8.389768987302359,2.896509619196823,-0.016548070443340054,0.0020131593406414695,0.00027789144592855667,2.711371998884715,50.338735393073826,8184.626288840571
151,31.179439544677734,-2.077652496892058,-1.3542915641436948,0.2993400084125097,-1.220730222443479,-4.115721279840112,0.2999999999981007,-0.8569222744485792,2.761429715696417,-0.000659991585590991,8.359810294766213,2.891333577983924,0.00791571315873292,0.0013199831706379801,6.440087038210499e-05,0.8336570026585832,50.15890618546182,8234.785195026032
152,31.38145685195923,-2.078332174943475,-1.3546197252748258,0.3031649033458661,-1.220730222443479,-4.115721279840112,0.29999999999855653,-0.8576019524999958,2.761101554565286,0.0031649033473095667,8.359172920167843,2.89122169740659,0.010195861577572018,-0.0063298066793488015,0.00014402204590693808,2.550208999309689,50.1550415752707,8284.940236601302
153,31.579967260360718,-2.0760888850604826,-1.3485957920379041,0.30685729750668883,-1.220730222443479,-4.115721279840112,0.299999999998903,-0.8553586626170036,2.7671254878022076,0.006857297507785853,8.388668929487663,2.896311776545915,-0.0017908612501855608,-0.01371459498492253,0.0001912972996178784,1.2823170109186321,50.331895353226265,8335.272131954529
154,31.779682159423828,-2.077299459197061,-1.264702125861646,0.29819786145517,-1.220730222443479,-4.115721279840112,0.29999999999916627,-0.8565692367535818,2.8510191539784655,-0.0018021385439962456,8.86202432140803,2.976914690363951,-0.07400457723012481,0.003604277081284133,0.005489668264288178,1.109233999159187,53.173796739613344,8388.445928694142
155,31.979301929473877,-2.069243211769389,-1.2658036928413896,0.2990510881995609,-1.220730222443479,-4.115721279840112,0.2999999999993664,-0.8485129893259098,2.849917586998722,-0.0009489117998054963,8.842005446173014,2.973550831201547,-0.09652466167014172,0.0018978235963122547,0.009320612044938045,0.7386339857475832,53.05438505731013,8441.500313751452
156,32.17984104156494,-2.0786794083015865,-1.2473850040318297,0.2953022773566583,-1.220730222443479,-4.115721279840112,0.29999999999951843,-0.8579491858581074,2.868336275808282,-0.004697722642860114,8.963451865230345,2.9938987619210367,-0.08561230268900043,0.00939544526620313,0.007417740763463248,1.275646995054558,53.782493341312396,8495.282807092764
157,32.37935161590576,-2.095662938570421,-1.3075597166442146,0.2997434306232679,-1.220730222443479,-4.115721279840112,0.299999999999634,-0.8749327161269418,2.808161563195897,-0.00025656937636608923,8.651278688587936,2.941305598328758,0.01829089021346523,0.0005131387520738598,0.00033481997617991797,0.7984070107340813,51.90830326958753,8547.191110362352
158,32.58066463470459,-2.101452924761734,-1.2934174176532949,0.2977248354097224,-1.220730222443479,-4.115721279840112,0.2999999999997218,-0.8807227023182549,2.822303862186817,-0.0022751645899994344,8.741076745267303,2.956530326056777,0.02242177151181469,0.004550329170600429,0.0005234413332888421,1.5047479973873124,52.44657414481594,8599.637684507168
159,32.780221462249756,-2.0988281553663826,-1.301422656068491,0.2972114348263912,-1.220730222443479,-4.115721279840112,0.2999999999997886,-0.8780979329229035,2.814298623771621,-0.002788565173397428,8.691340499662042,2.9481066336831026,0.021988447476371107,0.005577130335120159,0.0005145962051960484,1.6101180081022903,52.148142212680334,8651.785826719848
160,32.98064637184143,-2.086723997188306,-1.3667418188626053,0.30875380377160605,-1.220730222443479,-4.115721279840112,0.29999999999983934,-0.8659937747448267,2.7489794609775062,0.00875380377176671,8.30690992385345,2.8821577498070736,0.04563500079437016,-0.017507607505895386,0.00238906961808265,1.2164220097474754,49.841846868505655,8701.627673588353
161,33.180482625961304,-2.0776023252044356,-1.3391245056008094,0.307609568255769,-1.220730222443479,-4.115721279840112,0.299999999999878,-0.8568721027609565,2.7765967742393025,0.007609568255891042,8.443777352735125,2.905807882019402,-0.0059249872070331255,-0.015219136479084993,0.00026672758857252174,1.8721100059337914,50.66264420262558,8752.29031779098
162,33.379305362701416,-2.079590557096331,-1.2997505518887433,0.2962399746754675,-1.220730222443479,-4.115721279840112,0.2999999999999073,-0.8588603346528518,2.8159707279513686,-0.003760025324439809,8.66734635290941,2.944033324390023,-0.0356722477635684,0.007520050632906985,0.0013290604220268954,0.7542120001744479,52.004452610996864,8804.294770401977
163,33.581809520721436,-2.0873670909273665,-1.3204559400102038,0.29597078900402557,-1.220730222443479,-4.115721279840112,0.29999999999992955,-0.8666368684838874,2.795265339829908,-0.004029210995903976,8.564584016411217,2.926528281406139,0.005720791509908166,0.00805842197465714,9.766562022147442e-05,3.0464809969998896,51.38755252178498,8855.682322923762
164,33.77940654754639,-2.0949416515001995,-1.394352173309556,0.3075018461881734,-1.220730222443479,-4.115721279840112,0.2999999999999465,-0.8742114290567204,2.7213691065305556,0.007501846188226913,8.170151714368538,2.858337880075116,0.09455004674991481,-0.015003692344299727,0.009164822124373475,0.8186560007743537,49.02343535443761,8904.7057582782
165,33.97955346107483,-2.0869634515860707,-1.3899757970716058,0.3073158791827224,-1.220730222443479,-4.115721279840112,0.2999999999999593,-0.8662332291425916,2.725745482768506,0.007315879182763108,8.180101966191934,2.8600783982443065,0.0673117619326001,-0.014631758334182999,0.004744961646420967,0.9529899980407208,49.08163176366942,8953.787390041869
166,34.18462562561035,-2.0724686193727173,-1.390933088735305,0.30259788946905997,-1.220730222443479,-4.115721279840112,0.29999999999996907,-0.8517383969292383,2.724788191104807,0.0025978894690908976,8.14993573221749,2.8548080466447816,0.025868384038527235,-0.005195778927031964,0.0006961694114233201,5.326715996488929,48.89985757079425,9002.687247612663
167,34.379982471466064,-2.0641545511309007,-1.3847946313760748,0.30002362456420484,-1.220730222443479,-4.115721279840112,0.2999999999999765,-0.8434243286874217,2.730926648464037,2.362456422833059e-05,8.169324958070966,2.858203099416283,-0.003941211684282078,-4.724912832742733e-05,1.5535382020449277e-05,1.340326009085402,49.0160007114862,9051.70324832415
168,34.582385301589966,-2.058045585833629,-1.3895704803234468,0.29989130785268625,-1.220730222443479,-4.115721279840112,0.29999999999998217,-0.83731536339015,2.726150799516665,-0.00010869214729591903,8.132995211288513,2.851840668669014,-0.01746005266373756,0.00021738429414827964,0.00030490069495183147,2.822868002112955,48.798056592967846,9100.501304917118
