step,t_sec,x,y,yaw,ref_x,ref_y,ref_yaw,err_x,err_y,err_yaw,tracking_error_sq,tracking_deviation,v_cmd,w_cmd,control_effort,solve_time_ms,stage_cost,cumulative_cost
87,18.382979154586792,-1.847091500873507,-1.1303149618669306,0.3040620736350327,-1.2207300795127818,-4.115720378604155,0.2999387178880275,-0.6263614213607251,2.9854054167372244,0.004123355747005175,9.304991134515603,3.0504055685192073,-0.2,-0.00818865473863138,0.04006705406642852,1.675208011874929,55.8399621754615,5011.927072902312
88,18.583604097366333,-1.8828712532669232,-1.125771274040649,0.2857442340195022,-1.2207300795127818,-4.115720378604155,0.2999534255949009,-0.6621411737541414,2.9899491045635056,-0.014209191575398683,9.378428482985848,3.062389031762722,-0.2,0.02846250621069926,0.040810114259794104,2.164081990486011,56.280140658452,5068.207213560764
89,18.781959056854248,-1.9207665761912776,-1.13071929970292,0.2928896192931962,-1.2207300795127818,-4.115720378604155,0.2999646034521247,-0.7000364966784958,2.9850010789012345,-0.0070749841589285425,9.400332593124283,3.0659880198271217,-0.2,0.014183501859312227,0.04020117172499312,0.7816860015736893,56.41187607765633,5124.6190896384205
90,18.982118606567383,-1.9486358850112007,-1.190549062484009,0.32642326109509723,-1.2207300795127818,-4.115720378604155,0.29997309862361476,-0.7279058054984189,2.925171316120146,0.026450162471482463,9.087173701425137,3.014377894413766,-0.2,-0.052874839315315184,0.04279574863262041,0.8067219896474853,54.53153217087364,5179.1506218092945
91,19.18200445175171,-1.9832072383695836,-1.2064332203049033,0.33045889921194654,-1.2207300795127818,-4.115720378604155,0.29997955495394724,-0.7624771588568018,2.9092871582992514,0.03047934425799931,9.046252177649672,3.0075443782633156,-0.2,-0.06093931939459529,0.04371360064827651,0.7336770067922771,54.284917687970825,5233.435539497265
92,19.382143020629883,-2.010476115871557,-1.2011722252564572,0.3089730819993205,-1.2207300795127818,-4.115720378604155,0.2999844617649999,-0.7897460363587752,2.9145481533476976,0.008988620234320621,9.118370535420588,3.019650599014209,-0.2,-0.017962519997012524,0.04032265212464308,0.788688994362019,54.72018152751469,5288.15572102478
93,19.582078218460083,-2.032772734012359,-1.238009314157465,0.3049074720520968,-1.2207300795127818,-4.115720378604155,0.2999881909413999,-0.8120426544995771,2.8777110644466894,0.004919281110696894,8.940658442492264,2.990089336987378,-0.2,-0.00982737467113502,0.04009657729292687,0.7721650035819039,53.65388944889383,5341.809610473674
94,19.782392024993896,-2.07045848993607,-1.2389876989223512,0.299176111177467,-1.2207300795127818,-4.115720378604155,0.29999102511546394,-0.8497284104232881,2.876732679681804,-0.0008149139379969307,8.997629945914467,2.9996048542816003,-0.11667578764782278,0.0016383303947121322,0.013615923549722074,1.0257019894197583,53.98954142669912,5395.7991519003735
95,19.981977701187134,-2.1015234851249764,-1.247434276787495,0.28327378921303464,-1.2207300795127818,-4.115720378604155,0.2999931790877526,-0.8807934056121947,2.8682861018166594,-0.016719389874717938,9.003141723242317,3.00047699295371,-0.018499344254643016,0.03344524159479223,0.0014608099231858138,0.7503069937229156,54.01873641781472,5449.817888318188
96,20.182246923446655,-2.1048155551386745,-1.2816305283185376,0.2926503991611449,-1.2207300795127818,-4.115720378604155,0.29999481610669193,-0.8840854756258927,2.834089850285617,-0.00734441694554705,8.813726348164883,2.968782984272278,0.021888570362180882,0.014693744916502828,0.000695015652171396,0.835391998407431,52.88244359741335,5502.700331915601
97,20.382075309753418,-2.099292593623545,-1.2730223341035432,0.305240501110228,-1.2207300795127818,-4.115720378604155,0.2999960602410859,-0.8785625141107634,2.8426980445006116,0.005244440869142109,8.852831767568258,2.9753662402145094,-0.002074043222054634,-0.010485149312663518,0.00011424001139579901,0.7699040143052116,53.117006753704025,5555.817338669305
98,20.582842350006104,-2.103510789930498,-1.2723481417899065,0.29995946076713936,-1.2207300795127818,-4.115720378604155,0.29999700578322525,-0.8827807104177161,2.843372236814248,-3.7545016085882565e-05,8.864067461181296,2.9772583797466536,0.009575906469964243,7.792665843340844e-05,9.170405728559765e-05,1.2570529943332076,53.184445631691,5609.001784300996
99,20.78502893447876,-2.0982388271763974,-1.3156121623542405,0.29249979896711603,-1.2207300795127818,-4.115720378604155,0.2999977243952512,-0.8775087476636156,2.8001082162499142,-0.007497925428135155,8.61068384382217,2.9343870952784066,0.03320829951945426,0.014998006660278085,0.0013277313607555317,3.561266988981515,51.664271552619276,5660.666055853616
100,20.983134269714355,-2.0904458621445317,-1.2839916956118638,0.30654952691769427,-1.2207300795127818,-4.115720378604155,0.29999827054039097,-0.8697157826317499,2.831728682992291,0.006551256377303305,8.775135795600136,2.9622783253165146,-0.018117459283095817,-0.013100874291161628,0.0004998752380674545,1.6628710000077263,52.65098731960211,5713.317043173218
101,21.182482719421387,-2.09375542789169,-1.2779518198193074,0.3020463225782615,-1.2207300795127818,-4.115720378604155,0.29999868561069715,-0.8730253483789081,2.8377685587848474,0.0020476369675643258,8.815107844957094,2.969024023503337,-0.013934066615237774,-0.004094028715449443,0.0002109192835608085,1.094788996852003,52.890692853713844,5766.207736026931
102,21.382216691970825,-2.091842078418346,-1.3146668313095942,0.2929517292283804,-1.2207300795127818,-4.115720378604155,0.2999990010641299,-0.871111998905564,2.8010535472945604,-0.007047271835749491,8.604786753489014,2.9333832155803794,0.013612507599211641,0.014095490001652815,0.00038398320152528915,0.8726439991733059,51.62869882126174,5817.836434848193
103,21.584883213043213,-2.088024179861581,-1.3296272565561358,0.30251126224112784,-1.2207300795127818,-4.115720378604155,0.29999924080873874,-0.8672941003487993,2.786093122048019,0.0025120214323891,8.514520251474789,2.917964006156195,0.01596285229668922,-0.005023323620205327,0.00028004643363922907,2.8937320021213964,51.087204370248884,5868.923639218442
104,21.782180547714233,-2.087606920472085,-1.3439016373838122,0.31116070765458026,-1.2207300795127818,-4.115720378604155,0.29999942301464144,-0.8668768409593031,2.7718187412203426,0.011161284639938818,8.434579165846719,2.90421324829495,0.02762294105987303,-0.022322022614425268,0.0012612995663961327,0.8395699987886474,50.60735365888952,5919.530992877331
105,21.982214212417603,-2.086116501258693,-1.3356920991444665,0.3097561809689226,-1.2207300795127818,-4.115720378604155,0.29999956149112755,-0.8653864217459111,2.780028279459688,0.009756619477795048,8.47754608516142,2.9116062394386,0.015852741108452365,-0.01951282348439657,0.0006320596809848338,1.0180459939874709,50.865080512948566,5970.3960733902795
106,22.18208932876587,-2.0853160950890537,-1.320581983019757,0.3066305048564804,-1.2207300795127818,-4.115720378604155,0.29999966673325695,-0.8645860155762719,2.795138395584398,0.006630838123223459,8.56035159681439,2.9258003398728656,-0.00013208442082595772,-0.013261360491694286,0.00017588112838489505,0.773146006395109,51.362003156106994,6021.758076546386
