step,t_sec,x,y,yaw,ref_x,ref_y,ref_yaw,err_x,err_y,err_yaw,tracking_error_sq,tracking_deviation,v_cmd,w_cmd,control_effort,solve_time_ms,stage_cost,cumulative_cost
102,21.587783575057983,-2.0631054634924992,-1.4117404765982315,0.31029613388367644,-2.0631054634924992,-1.4117404765982315,0.31029613388367644,0.0,0.0,0.0,0.0,0.0,0.017382303319595824,-0.02059331923852412,0.0007262292659541996,0.7315300026675686,0.0003291634927139034,8.685687224085532
103,21.78815245628357,-2.066053775128488,-1.3986294848551672,0.3074086751851655,-2.066053775128488,-1.3986294848551672,0.3074086751851655,0.0,0.0,0.0,0.0,0.0,0.014137295226804921,-0.014818149490202319,0.0004194406706438244,1.03903999843169,0.00011970080781496232,8.685806924893347
104,21.988624811172485,-2.0491876633830657,-1.410156189583036,0.3058840906708336,-2.0491876633830657,-1.410156189583036,0.3058840906708336,0.0,0.0,0.0,0.0,0.0,-0.024694383798460392,-0.011768788671685024,0.0007483169779844449,1.4233600086299703,0.00027032928877226265,8.68607725418212
105,22.18785572052002,-2.044597744788125,-1.39284849491677,0.29665723082190276,-2.044597744788125,-1.39284849491677,0.29665723082190276,0.0,0.0,0.0,0.0,0.0,-0.053725860858732634,0.0066850767519528774,0.0029311583761914,0.7300049910554662,0.0008112199545292546,8.68688847413665
106,22.38784408569336,-2.0565084854604314,-1.4156842412753474,0.29821935095725527,-2.0565084854604314,-1.4156842412753474,0.29821935095725527,0.0,0.0,0.0,0.0,0.0,0.0016518305143520867,0.003560947269516185,1.5408889504419454e-05,0.7574849878437817,0.00015879669324185273,8.687047270829892
107,22.587921380996704,-2.051787176315659,-1.426615550375469,0.2972817541852796,-2.051787176315659,-1.426615550375469,0.2972817541852796,0.0,0.0,0.0,0.0,0.0,-0.0022633290557083066,0.005436225003462443,3.4675200702683696e-05,0.770584010751918,1.1264517670979672e-05,8.687058535347562
108,22.787838220596313,-2.0494200616272846,-1.4420756717344538,0.2993751594256818,-2.0494200616272846,-1.4420756717344538,0.2993751594256818,0.0,0.0,0.0,0.0,0.0,0.00478305403557152,0.0012494785190568978,2.443880247678162e-05,0.7680760027142242,1.0423220793596568e-05,8.687068958568355
109,22.98866033554077,-2.0470189038596365,-1.46339916156209,0.2997701149545629,-2.0470189038596365,-1.46339916156209,0.2997701149545629,0.0,0.0,0.0,0.0,0.0,0.017024870056700364,0.00045961609344177644,0.00029005744740088335,1.3660149998031557,8.008041543778657e-05,8.687149038983794
110,23.187844038009644,-2.041820068360238,-1.4621549735856898,0.28524608211266095,-2.041820068360238,-1.4621549735856898,0.28524608211266095,0.0,0.0,0.0,0.0,0.0,0.0007252103247975208,0.029507718674265482,0.0008712313913747888,0.7297800038941205,0.00035900629263507344,8.687508045276429
111,23.388304471969604,-2.0452681733883633,-1.4148099828910687,0.2907595633052377,-2.0452681733883633,-1.4148099828910687,0.2907595633052377,0.0,0.0,0.0,0.0,0.0,-0.03195929755217251,0.01848078440164869,0.001362936092128521,1.0115960030816495,0.0004233841733403882,8.687931429449769
